timestamp_ms,frame_id,is_valid,lateral_deviation,yaw_angle,curvature_0,curvature_1,curvature_2,curvature_3,velocity,prev_steering_raw,raw_steering_mpc,raw_steering_pred,raw_abs_error,steering_sent_mpc,servo_command,lane_width_px
1775545485821,428,1,0.113036,-0.279089,1.83833,1.9119,1.97379,2.02168,0.04,-2.27567,0.0531701,0.159645,0.106475,0.0611486,97,455.244
1775545486481,429,1,0.142813,-0.377954,1.98776,2.11519,2.23071,2.32908,0.04,0.0531701,0.712549,0.739892,0.0273423,0.826667,98,485.543
1775545486596,430,1,0.101732,-0.239212,2.12333,2.20313,2.2636,2.30172,0.04,0.712549,-0.201838,-0.21229,0.0104515,-0.232278,97,424.249
1775545486705,431,1,0.074041,-0.134636,1.94826,1.98141,1.99917,2.00083,0.04,-0.201838,-1.15928,-1.1807,0.0214103,-1.36434,96,393.473
1775545486816,432,1,0.0631291,-0.0878047,1.84528,1.86241,1.86654,1.85753,0.04,-1.15928,-1.69275,-1.69803,0.0052737,-2.04367,95,382.482
1775545486910,433,1,0.0491178,-0.0274165,1.68159,1.68282,1.67441,1.6566,0.04,-1.69275,-2.38786,-2.4068,0.0189395,-3.01834,94,367.933
1775545487275,434,1,0.0346548,0.037627,1.42902,1.4201,1.40548,1.38545,0.04,-2.38786,-3.18935,-3.21385,0.0244992,-4.3166,93,355.118
1775545487379,435,1,0.0217363,0.120235,1.16366,1.14931,1.13211,1.11227,0.04,-3.18935,-4.57323,-4.6245,0.05127,-7.17215,90,341.944
1775545487469,436,1,0.0215914,0.134271,1.14435,1.12903,1.11103,1.0906,0.04,-4.57323,-4.94588,-4.94609,0.000212193,-8.10745,89,340.221
1775545487582,437,1,0.0218522,0.14305,1.14531,1.12903,1.11011,1.08879,0.04,-4.94588,-5.20144,-5.19616,0.0052824,-8.79615,88,339.642
1775545487703,438,1,0.0220866,0.152922,1.13682,1.11976,1.10015,1.07825,0.04,-5.20144,-5.48605,-5.48273,0.00332022,-9.6112,87,338.465
1775545487803,439,1,0.0210605,0.170081,1.09744,1.07989,1.06011,1.03834,0.04,-5.48605,-5.88529,-5.88718,0.00189447,-10.845,86,337.349
1775545487932,440,1,0.0213292,0.176434,1.08892,1.07103,1.05098,1.02902,0.04,-5.88529,-6.07706,-6.07174,0.00532293,-11.4772,86,336.566
1775545488036,441,1,0.0211058,0.187642,1.05392,1.03615,1.01648,0.995095,0.04,-6.07706,-6.36997,-6.36938,0.000593662,-12.4949,85,335.988
1775545488137,442,1,0.020417,0.197601,1.01416,0.996883,0.977934,0.957495,0.04,-6.36997,-6.59766,-6.5956,0.00206089,-13.3311,84,335.656
1775545488230,443,1,0.0197806,0.209532,0.964959,0.948413,0.930459,0.911251,0.04,-6.59766,-6.88361,-6.88409,0.000475407,-14.4396,83,335.306
1775545488321,444,1,0.0192009,0.216767,0.925536,0.909811,0.892858,0.874815,0.04,-6.88361,-7.04505,-7.04234,0.00270987,-15.0951,82,335.114
1775545488437,445,1,0.0192466,0.224334,0.892181,0.877069,0.860876,0.84372,0.04,-7.04505,-7.25771,-7.25697,0.000743866,-15.9923,81,334.675
1775545488556,446,1,0.018,0.236174,0.824734,0.811154,0.796738,0.781579,0.04,-7.25771,-7.5017,-7.50127,0.000436783,-17.0702,80,334.722
1775545489016,447,1,0.0174803,0.24408,0.787806,0.774998,0.761476,0.747317,0.04,-7.5017,-7.68506,-7.68311,0.00195408,-17.9154,79,335.017
1775545489111,448,1,0.0178676,0.258771,0.655363,0.645976,0.636189,0.62604,0.04,-7.68506,-8.12839,-8.12774,0.000644684,-20.0886,77,336.593
1775545489213,449,1,0.0186986,0.25725,0.638803,0.629946,0.620715,0.611146,0.04,-8.12839,-8.14714,-8.14229,0.00485325,-20.1847,77,337.823
1775545489337,450,1,0.0187862,0.257805,0.626549,0.618013,0.609123,0.599914,0.04,-8.14714,-8.17,-8.1651,0.00489807,-20.3023,77,338.64
1775545489474,451,1,0.018901,0.258891,0.595565,0.587825,0.579782,0.571462,0.04,-8.17,-8.21186,-8.20681,0.00505352,-20.5189,76,340.524
1775545489584,452,1,0.0183061,0.26059,0.561064,0.554154,0.546991,0.539595,0.04,-8.21186,-8.22187,-8.21586,0.00600338,-20.571,76,341.188
1775545489713,453,1,0.0176464,0.262387,0.522408,0.516381,0.510149,0.503728,0.04,-8.22187,-8.23067,-8.22397,0.0066967,-20.6168,76,342.381
1775545490352,454,1,0.0172018,0.26164,0.510283,0.504552,0.49863,0.492531,0.04,-8.23067,-8.18159,-8.17406,0.0075264,-20.3621,77,343.616
1775545490464,455,1,0.0167725,0.237059,0.643266,0.635031,0.62639,0.617379,0.04,-8.18159,-7.46762,-7.44483,0.02279,-16.9164,80,351.43
1775545490574,456,1,0.0180839,0.225579,0.71389,0.704232,0.694009,0.68327,0.04,-7.46762,-7.23712,-7.22369,0.0134258,-15.9037,81,352.378
1775545490687,457,1,0.0180304,0.220762,0.744611,0.734322,0.723387,0.711863,0.04,-7.23712,-7.0986,-7.08694,0.011662,-15.3174,82,352.809
1775545490808,458,1,0.0192102,0.207669,0.831376,0.81928,0.806265,0.792416,0.04,-7.0986,-6.81322,-6.79651,0.0167055,-14.1606,83,354.092
1775545490924,459,1,0.0192226,0.198673,0.899171,0.885595,0.870841,0.855023,0.04,-6.81322,-6.56085,-6.54315,0.0176997,-13.1932,84,354.825
1775545491040,460,1,0.0198424,0.191219,0.951039,0.93638,0.920314,0.902977,0.04,-6.56085,-6.39442,-6.37867,0.0157514,-12.5828,84,355.374
1775545491162,461,1,0.0208318,0.182494,1.00361,0.987975,0.970666,0.951845,0.04,-6.39442,-6.21905,-6.20198,0.0170655,-11.9625,85,355.927
1775545491281,462,1,0.0204909,0.180419,1.03206,1.01568,0.997485,0.977644,0.04,-6.21905,-6.13524,-6.12036,0.014883,-11.6743,85,356.637
1775545491833,463,1,0.0211305,0.174802,1.08572,1.0681,1.04833,1.02665,0.04,-6.13524,-6.01972,-6.00257,0.0171566,-11.2854,86,357.519
1775545491943,464,1,0.0203276,0.179072,1.15368,1.13323,1.11025,1.08503,0.04,-6.01972,-6.07018,-6.05763,0.0125484,-11.4541,86,360.18
1775545492059,465,1,0.0199488,0.181597,1.16051,1.13953,1.11599,1.09019,0.04,-6.07018,-6.11143,-6.09838,0.0130501,-11.5933,85,360.699
1775545494219,466,1,0.0195001,0.185403,1.17036,1.14858,1.12419,1.09752,0.04,-6.11143,-6.18209,-6.16998,0.0121098,-11.8348,85,361.117
1775545494333,467,1,0.013232,0.300435,0.606383,0.596933,0.587212,0.57725,0.04,-6.18209,-8.94251,-8.936,0.00651073,-24.5863,72,378.701
1775545494444,468,1,0.0121122,0.315309,0.456345,0.450713,0.444969,0.439124,0.04,-8.94251,-9.28947,-9.28116,0.00830841,-25,72,378.959
1775545494552,469,1,0.0105279,0.330755,0.334431,0.331242,0.328012,0.324743,0.04,-9.28947,-9.61601,-9.6066,0.00940609,-25,72,378.98
1775545495936,470,1,0.00709553,0.357809,0.0807471,0.0805438,0.08034,0.0801357,0.04,-9.61601,-10.1494,-10.1317,0.0177002,-25,72,379.37
1775545496047,471,1,0.0115623,0.233443,1.29127,1.25779,1.22127,1.18227,0.04,-10.1494,-6.91828,-6.82606,0.0922232,-14.5786,82,385.653
1775545496160,472,1,0.0104624,0.230334,1.30862,1.27467,1.23754,1.1978,0.04,-6.91828,-6.75586,-6.73539,0.020472,-13.9362,83,385.292
1775545498343,473,1,0.00873373,0.229201,1.29119,1.25832,1.22238,1.18391,0.04,-6.75586,-6.6082,-6.58424,0.023963,-13.3708,84,384.627
1775545498454,474,1,-0.00486222,0.372072,0.30989,0.306739,0.303564,0.300367,0.04,-6.6082,-9.67452,-9.61926,0.0552559,-25,72,397.359
1775545498597,475,1,-0.00617274,0.385771,0.1678,0.166835,0.165867,0.164896,0.04,-9.67452,-9.976,-9.96461,0.0113916,-25,72,396.417
1775545499796,476,1,-0.00983998,0.416039,0.136983,0.13769,0.138395,0.139098,0.04,-9.976,-10.5453,-10.5161,0.0291739,-25,72,394.289
1775545499916,477,1,-0.00617805,0.357334,0.51493,0.506621,0.498192,0.489665,0.04,-10.5453,-9.15481,-9.15064,0.00416946,-25,72,395.624
1775545500035,478,1,-0.0075306,0.357258,0.542156,0.532944,0.523594,0.51413,0.04,-9.15481,-9.05543,-9.04757,0.00785828,-25,72,396.857
1775545500140,479,1,-0.00939786,0.362367,0.530774,0.521795,0.512692,0.503487,0.04,-9.05543,-9.06633,-9.05838,0.00795269,-25,72,397.087
1775545500919,480,1,-0.0124673,0.373684,0.433777,0.427561,0.421281,0.41495,0.04,-9.06633,-9.17467,-9.16475,0.00991249,-25,72,398.026
1775545501043,481,1,-0.0181238,0.366533,0.282323,0.279756,0.27717,0.274566,0.04,-9.17467,-8.61351,-8.6009,0.0126104,-22.6867,74,396.322
1775545501156,482,1,-0.0190631,0.363145,0.252009,0.249987,0.247951,0.245902,0.04,-8.61351,-8.46173,-8.4501,0.0116253,-21.8483,75,394.358
1775545501284,483,1,-0.0191777,0.358747,0.231531,0.22985,0.228158,0.226454,0.04,-8.46173,-8.33804,-8.32671,0.0113268,-21.1824,76,393.031
1775545501414,484,1,-0.0192087,0.355262,0.193395,0.192237,0.191072,0.1899,0.04,-8.33804,-8.24753,-8.23755,0.00998878,-20.7049,76,390.124
1775545501529,485,1,-0.0226924,0.366381,0.0594186,0.0593053,0.0591919,0.0590782,0.04,-8.24753,-8.32843,-8.32444,0.00398922,-21.1314,76,386.117
1775545501654,486,1,-0.0219424,0.357404,0.0468225,0.0467543,0.046686,0.0466175,0.04,-8.32843,-8.13958,-8.13507,0.00450134,-20.1459,77,384.038
1775545501801,487,1,-0.0208724,0.347321,0.0371524,0.0371109,0.0370694,0.0370278,0.04,-8.13958,-7.9424,-7.93715,0.00524664,-19.1542,78,381.948
1775545501902,488,1,-0.021785,0.342862,0.0135131,0.0135185,0.0135239,0.0135292,0.04,-7.9424,-7.76259,-7.75752,0.00506449,-18.2821,79,379.195
1775545502027,489,1,-0.0216917,0.338189,0.0305352,0.0305623,0.0305894,0.0306164,0.04,-7.76259,-7.63998,-7.63445,0.00552797,-17.7048,79,377.552
1775545502153,490,1,-0.0206357,0.328467,0.0344512,0.0344845,0.0345177,0.034551,0.04,-7.63998,-7.44946,-7.44238,0.00708485,-16.835,80,375.562
1775545502288,491,1,-0.0189253,0.317024,0.028015,0.0280361,0.0280572,0.0280783,0.04,-7.44946,-7.25921,-7.25135,0.007864,-15.9987,81,373.992
1775545502397,492,1,-0.0185703,0.311271,0.0405742,0.0406175,0.0406608,0.040704,0.04,-7.25921,-7.1262,-7.11812,0.00807571,-15.4329,82,372.941
1775545502502,493,1,-0.0169122,0.299168,0.0270182,0.0270366,0.0270549,0.0270732,0.04,-7.1262,-6.91563,-6.90604,0.00959396,-14.5679,82,371.986
1775545502630,494,1,-0.0166991,0.296382,0.0429963,0.0430423,0.0430882,0.043134,0.04,-6.91563,-6.85246,-6.84439,0.00807428,-14.3157,83,371.263
1775545502776,495,1,-0.0168674,0.292587,0.059519,0.0596058,0.0596923,0.0597784,0.04,-6.85246,-6.73564,-6.72566,0.00997448,-13.8577,83,370.525
1775545502893,496,1,-0.0150115,0.281298,0.0546726,0.0547426,0.0548124,0.0548819,0.04,-6.73564,-6.55937,-6.54786,0.0115128,-13.1877,84,369.554
1775545503032,497,1,-0.0140899,0.275971,0.0510809,0.0511407,0.0512003,0.0512597,0.04,-6.55937,-6.47951,-6.4698,0.00971651,-12.8922,84,368.913
1775545503154,498,1,-0.0121498,0.264236,0.0338404,0.0338654,0.0338904,0.0339153,0.04,-6.47951,-6.299,-6.28727,0.0117297,-12.2424,85,368.304
1775545503254,499,1,-0.0109677,0.2558,0.0135761,0.0135799,0.0135838,0.0135877,0.04,-6.299,-6.15575,-6.14486,0.0108871,-11.7443,85,367.947
1775545503354,500,1,-0.00838544,0.24243,0.0187576,0.0187506,0.0187436,0.0187366,0.04,-6.15575,-5.97176,-5.9592,0.0125599,-11.1268,86,367.495
1775545503478,501,1,-0.00690182,0.231955,0.0422897,0.0422558,0.0422218,0.0421876,0.04,-5.97176,-5.78729,-5.77399,0.0132995,-10.532,86,367.033
1775545503599,502,1,-0.00474556,0.220342,0.0756801,0.0755772,0.0754735,0.0753691,0.04,-5.78729,-5.61692,-5.60288,0.0140419,-10.0037,87,366.254
1775545504535,503,1,-0.00191741,0.206455,0.11966,0.119419,0.119176,0.11893,0.04,-5.61692,-5.42979,-5.41366,0.0161242,-9.44593,88,365.799
1775545504651,504,1,0.0147692,0.125204,0.48583,0.483385,0.480724,0.477855,0.04,-5.42979,-4.32807,-4.25564,0.0724306,-6.59876,90,364.3
1775545504778,505,1,0.0173388,0.111539,0.579971,0.576825,0.57331,0.569437,0.04,-4.32807,-4.12152,-4.10343,0.0180931,-6.14,91,364.028
1775545504926,506,1,0.0186776,0.103892,0.64603,0.642355,0.638168,0.633484,0.04,-4.12152,-3.997,-3.98587,0.0111339,-5.87368,91,363.651
1775545506938,507,1,0.0207159,0.0924065,0.734064,0.729766,0.72471,0.718923,0.04,-3.997,-3.81365,-3.80035,0.0133021,-5.49501,92,363.024
1775545507042,508,1,0.0412866,-0.00474402,3.97227,3.91524,3.7415,3.47593,0.04,-3.81365,-2.16674,-2.19925,0.0325105,-2.69519,94,356.219
1775545509251,509,1,0.0198641,0.123291,2.87032,2.76847,2.6292,2.46243,0.04,-2.16674,-4.30456,-4.43003,0.12547,-6.54545,90,351.689
1775545509365,510,1,0.0568063,0.0828197,0.00866354,0.00866402,0.00866451,0.00866499,0.04,-4.30456,-6.15867,-6.19689,0.0382156,-11.7544,85,350
1775545509462,511,1,0.0571975,0.0805673,0.0066026,0.00660287,0.00660315,0.00660342,0.04,-6.15867,-6.12512,-6.13512,0.00999832,-11.6398,85,350
1775545513796,512,1,0.0575895,0.0785165,0.00236907,0.00236911,0.00236914,0.00236918,0.04,-6.12512,-6.09741,-6.10705,0.00963879,-11.5459,85,350
1775545513896,513,1,0.502226,-1.27776,0.473729,0.745485,1.25659,2.30593,0.04,-6.09741,0.464096,0.227798,0.236298,0.535709,98,350
1775545514016,514,1,0.537238,-1.31772,0.373192,0.605463,1.06693,2.09567,0.04,0.464096,-0.830461,-0.773993,0.0564682,-0.966485,96,350
1775545514124,515,1,0.39281,-1.16383,0.93174,1.46391,2.43087,4.25647,0.04,-0.830461,5.06644,4.08324,0.983196,8.42739,105,350
1775545514247,516,1,0.579383,-1.36877,0.268518,0.468176,0.917643,2.1309,0.04,5.06644,-2.21939,-2.0425,0.176884,-2.77093,94,350
1775545515754,517,1,3.58315,-1.54892,0.00325353,0.00583085,0.0120371,0.0313535,0.04,-2.21939,-28,-31.1891,3.18908,-25,72,350
1775545515885,518,1,0.0037684,-0.186282,0.0541995,0.0542433,0.0542868,0.0543301,0.04,-28,4.78418,4.52324,0.260938,7.69185,105,396.52
1775545516004,519,1,0.0512237,-0.363612,0.592698,0.603746,0.614554,0.625083,0.04,4.78418,6.39166,6.51392,0.122256,12.5728,110,442.893
1775545516792,520,1,0.0715503,-0.443757,0.774859,0.799431,0.823758,0.847694,0.04,6.39166,7.18915,7.25273,0.0635853,15.6988,113,465.086
1775545516901,521,1,0.0785644,-0.507714,0.954797,1.00029,1.04598,1.09146,0.04,7.18915,8.47033,8.59482,0.124491,21.8952,119,469.993
1775545517017,522,1,0.0679997,-0.476755,0.937388,0.977252,1.01695,1.05612,0.04,8.47033,8.35787,8.35498,0.00289249,21.2882,118,455.509
1775545517853,523,1,0.0579865,-0.443265,0.909541,0.94332,0.976658,1.00927,0.04,8.35787,8.13688,8.12434,0.0125418,20.1321,117,441.41
1775545517978,524,1,-0.0288097,-0.0714005,0.00113784,0.00113785,0.00113785,0.00113786,0.04,8.13688,3.91899,3.82165,0.097347,5.71064,103,345.704
1775545518104,525,1,-0.026562,-0.0675071,0.00761667,0.00761697,0.00761728,0.00761758,0.04,3.91899,3.65968,3.67372,0.0140388,5.18893,102,346.263
1775545519434,526,1,-0.0252094,-0.059395,0.00216506,0.00216503,0.00216501,0.00216499,0.04,3.65968,3.34617,3.35482,0.00864673,4.59743,102,345.643
1775545519545,527,1,-0.0188828,-0.039613,0.00966703,0.00966674,0.00966644,0.00966615,0.04,3.34617,2.37581,2.34829,0.0275254,3.00039,100,344.631
1775545519669,528,1,-0.0192395,-0.0355557,0.0179431,0.0179422,0.0179413,0.0179404,0.04,2.37581,2.29209,2.30355,0.011466,2.87674,100,344.86
1775545520575,529,1,-0.0183919,-0.0358803,0.0124173,0.0124169,0.0124164,0.012416,0.04,2.29209,2.24147,2.25238,0.0109093,2.80292,100,344.706
1775545520713,530,1,-0.0145067,-0.0258606,0.016691,0.0166905,0.0166899,0.0166893,0.04,2.24147,1.70309,1.68755,0.015541,2.05735,99,343.421
1775545520835,531,1,-0.0136795,-0.0248474,0.017154,0.0171534,0.0171529,0.0171523,0.04,1.70309,1.61869,1.62308,0.00438917,1.94632,99,342.957
1775545520961,532,1,-0.0131838,-0.022311,0.0244392,0.0244381,0.024437,0.0244359,0.04,1.61869,1.51707,1.52104,0.00396729,1.81447,99,342.606
1775545521075,533,1,-0.0116876,-0.0233813,0.0194521,0.0194514,0.0194507,0.01945,0.04,1.51707,1.44193,1.44504,0.00310886,1.71818,99,341.774
1775545521205,534,1,-0.0111875,-0.0224005,0.0234491,0.0234481,0.0234471,0.0234461,0.04,1.44193,1.38153,1.38538,0.00385451,1.6415,99,341.933
1775545522367,535,1,-0.0103712,-0.0236214,0.0160897,0.0160892,0.0160888,0.0160883,0.04,1.38153,1.35701,1.36095,0.00393641,1.61054,99,341.453
1775545522478,536,1,-0.00808899,0.00610602,0.0726182,0.0726203,0.0726217,0.0726222,0.04,1.35701,0.404826,0.364769,0.0400574,0.466877,97,343.341
1775545522589,537,1,-0.00721624,0.00542357,0.0710234,0.0710252,0.0710262,0.0710266,0.04,0.404826,0.362787,0.368669,0.00588194,0.41816,97,342.875
1775545523787,538,1,-0.00723833,0.0108442,0.0971859,0.0971929,0.0971981,0.0972015,0.04,0.362787,0.221952,0.224227,0.00227566,0.255463,97,342.093
1775545523911,539,1,0.0023415,-0.00654999,0.0299158,0.0299153,0.0299148,0.0299142,0.04,0.221952,0.0201818,0.00904226,0.0111395,0.0232092,97,333.799
1775545524031,540,1,0.00408246,-0.0125396,0.000429493,0.000429493,0.000429493,0.000429493,0.04,0.0201818,0.057244,0.0553703,0.00187366,0.0658343,97,334.479
1775545525699,541,1,0.00607673,-0.0192889,0.0339159,0.0339176,0.0339192,0.0339208,0.04,0.057244,0.107351,0.107828,0.000477552,0.123478,97,335.541
1775545525804,542,1,0.00910301,0.00580357,0.242232,0.242244,0.242228,0.242182,0.04,0.107351,-0.746824,-0.796353,0.0495298,-0.867178,96,339.843
1775545525947,543,1,0.0104318,0.00146106,0.206072,0.206068,0.206046,0.206007,0.04,-0.746824,-0.726898,-0.720784,0.00611359,-0.843614,96,339.858
1775545526059,544,1,0.00955721,0.00876932,0.173364,0.17338,0.173384,0.173378,0.04,-0.726898,-0.86923,-0.873392,0.00416195,-1.01275,96,339.552
1775545526159,545,1,0.0096403,0.0076874,0.0916202,0.0916244,0.0916271,0.0916283,0.04,-0.86923,-0.858723,-0.856792,0.00193071,-1.0002,96,339.727
1775545526270,546,1,0.0111553,0.00507536,0.0838562,0.0838584,0.0838594,0.0838592,0.04,-0.858723,-0.893914,-0.895456,0.00154209,-1.04229,96,338.945
1775545526388,547,1,0.0101904,0.00995656,0.103427,0.103434,0.103439,0.103442,0.04,-0.893914,-0.956146,-0.957914,0.00176799,-1.11705,96,338.804
1775545526506,548,1,0.0122113,0.00468824,0.0819358,0.0819377,0.0819385,0.0819381,0.04,-0.956146,-0.956656,-0.956649,6.97374e-06,-1.11767,96,338.503
1775545526605,549,1,0.011362,0.0089826,0.0932779,0.0932832,0.0932868,0.0932888,0.04,-0.956656,-1.01231,-1.01449,0.00218487,-1.1849,96,338.416
1775545527428,550,1,0.0113207,0.00914474,0.0885589,0.0885638,0.0885673,0.0885694,0.04,-1.01231,-1.01459,-1.01396,0.000633478,-1.18767,96,338.607
1775545527539,551,1,0.0129944,0.0201983,0.177061,0.177105,0.177137,0.177159,0.04,-1.01459,-1.41479,-1.435,0.0202041,-1.68365,95,338.308
1775545527689,552,1,0.0177627,-0.00416677,0.00149107,0.00149107,0.00149107,0.00149107,0.04,-1.41479,-1.11324,-1.10201,0.011235,-1.30782,96,339.966
1775545527795,553,1,0.0195636,-0.00781433,0.02102,0.0210202,0.0210205,0.0210207,0.04,-1.11324,-1.13585,-1.14128,0.00542378,-1.33554,96,339.453
1775545527912,554,1,0.0199607,-0.0111674,0.0434326,0.0434341,0.0434355,0.0434367,0.04,-1.13585,-1.06908,-1.0694,0.000318766,-1.25388,96,339.875
1775545528047,555,1,0.0209054,-0.0112349,0.0460429,0.0460446,0.0460462,0.0460475,0.04,-1.06908,-1.13202,-1.13938,0.0073539,-1.33084,96,339.951
1775545528155,556,1,0.0247332,-0.0276868,0.113375,0.113401,0.113425,0.113445,0.04,-1.13202,-0.940834,-0.933716,0.00711846,-1.09862,96,340.975
1775545528612,557,1,0.0282348,-0.0429655,0.200294,0.20042,0.200531,0.200625,0.04,-0.940834,-0.755736,-0.748046,0.0076896,-0.877728,96,340.402
1775545528714,558,1,0.0383722,-0.0919988,0.490231,0.491851,0.493234,0.494377,0.04,-0.755736,-0.083513,-0.0445127,0.0390003,-0.0960516,97,339.404
1775545528816,559,1,0.0393089,-0.0956003,0.515523,0.517385,0.51897,0.520277,0.04,-0.083513,-0.0467443,-0.0630746,0.0163302,-0.053758,97,340.322
1775545528930,560,1,0.0378119,-0.0929352,0.540606,0.542583,0.544242,0.545579,0.04,-0.0467443,-0.011453,-0.0286198,0.0171668,-0.0131709,97,337.521
1775545529036,561,1,0.039942,-0.101568,0.596401,0.599033,0.60124,0.603012,0.04,-0.011453,0.083902,0.0681887,0.0157133,0.0964991,97,337.973
1775545529144,562,1,0.0404148,-0.103388,0.622048,0.624959,0.627385,0.629319,0.04,0.083902,0.10463,0.0809307,0.0236994,0.120347,97,338.306
1775545529244,563,1,0.0412866,-0.106455,0.653926,0.657234,0.659981,0.662154,0.04,0.10463,0.132505,0.10775,0.0247555,0.152428,97,339.254
1775545529349,564,1,0.0407686,-0.105522,0.676567,0.680064,0.682938,0.685175,0.04,0.132505,0.146659,0.120113,0.0265462,0.168721,97,338.554
1775545529456,565,1,0.0431978,-0.113511,0.719574,0.723841,0.727361,0.730114,0.04,0.146659,0.201979,0.176952,0.0250275,0.232441,97,340.176
1775545529562,566,1,0.0448496,-0.118969,0.757861,0.762827,0.766921,0.770117,0.04,0.201979,0.241781,0.214078,0.0277034,0.278331,97,341.767
1775545529681,567,1,0.0455113,-0.122549,0.805703,0.811474,0.816197,0.819838,0.04,0.241781,0.300655,0.274357,0.0262983,0.346297,97,341.358
1775545529825,568,1,0.0450575,-0.120142,0.831772,0.837769,0.84261,0.846259,0.04,0.300655,0.271088,0.237412,0.0336758,0.312149,97,339.648
1775545529963,569,1,0.0427387,-0.112064,0.836539,0.842142,0.846566,0.849776,0.04,0.271088,0.21339,0.178517,0.0348728,0.245593,97,337.094
1775545531372,570,1,0.0427214,-0.111891,0.879978,0.886135,0.890915,0.89428,0.04,0.21339,0.216873,0.18876,0.0281131,0.249608,97,336.491
1775545531485,571,1,0.0313822,-0.042008,1.12026,1.12295,1.12278,1.11974,0.04,0.216873,-0.85366,-0.939669,0.0860091,-0.994151,96,336.993
1775545531601,572,1,0.0351774,-0.0566236,1.25559,1.26057,1.26149,1.25836,0.04,-0.85366,-0.698962,-0.679232,0.01973,-0.810636,96,339.091
1775545532530,573,1,0.034453,-0.0494189,1.27884,1.28303,1.28296,1.27861,0.04,-0.698962,-0.840395,-0.841362,0.000967681,-0.978325,96,338.995
1775545532630,574,1,0.0338724,0.00639883,1.49086,1.4864,1.47534,1.45791,0.04,-0.840395,-2.27989,-2.34485,0.064959,-2.85889,94,335.39
1775545532726,575,1,0.0334401,0.0151971,1.50967,1.5035,1.49051,1.47099,0.04,-2.27989,-2.48595,-2.47566,0.010289,-3.1661,94,336.182
1775545532827,576,1,0.0324472,0.0265659,1.51156,1.50335,1.48836,1.46691,0.04,-2.48595,-2.72517,-2.716,0.00917792,-3.53873,93,337.778
1775545532959,577,1,0.0301237,0.0446025,1.48556,1.47459,1.45728,1.43398,0.04,-2.72517,-3.05724,-3.05189,0.00535536,-4.08734,93,339.062
1775545533068,578,1,0.0288595,0.0601657,1.49298,1.47919,1.45905,1.43299,0.04,-3.05724,-3.39056,-3.38427,0.00629115,-4.6787,92,342.007
1775545533165,579,1,0.0278552,0.0755395,1.49506,1.47856,1.45577,1.42719,0.04,-3.39056,-3.73747,-3.73151,0.00596237,-5.34224,92,344.658
1775545533259,580,1,0.0277492,0.0834706,1.51721,1.49873,1.47376,1.44284,0.04,-3.73747,-3.94193,-3.92968,0.0122507,-5.75827,91,346.924
1775545533381,581,1,0.0280842,0.0869068,1.53928,1.51957,1.49312,1.46052,0.04,-3.94193,-4.05505,-4.03967,0.0153875,-5.9969,91,348.504
1775545533489,582,1,0.0267095,0.102408,1.52817,1.50593,1.47721,1.44265,0.04,-4.05505,-4.3817,-4.37602,0.00568724,-6.72147,90,350.584
1775545533604,583,1,0.0260744,0.114525,1.54141,1.51648,1.48502,1.44774,0.04,-4.3817,-4.66435,-4.65805,0.0062933,-7.39356,90,353.159
1775545533727,584,1,0.0261443,0.124225,1.57899,1.55082,1.51576,1.47463,0.04,-4.66435,-4.92685,-4.92245,0.00439215,-8.05774,89,355.567
1775545533826,585,1,0.0256099,0.136552,1.59441,1.56316,1.52496,1.48071,0.04,-4.92685,-5.22189,-5.2208,0.00109291,-8.853,88,357.324
1775545533940,586,1,0.0245987,0.145985,1.57087,1.53872,1.50003,1.45567,0.04,-5.22189,-5.41097,-5.40673,0.00423479,-9.39112,88,358.446
1775545534053,587,1,0.0238435,0.161148,1.57233,1.53709,1.49548,1.44843,0.04,-5.41097,-5.7695,-5.77226,0.00275803,-10.4759,87,360.848
1775545534154,588,1,0.0232555,0.174696,1.56435,1.52678,1.48311,1.43431,0.04,-5.7695,-6.09716,-6.10097,0.0038085,-11.545,85,362.969
1775545534267,589,1,0.0221002,0.187471,1.54081,1.50191,1.45734,1.40804,0.04,-6.09716,-6.36675,-6.36988,0.00313377,-12.4833,85,364.613
1775545534389,590,1,0.0223688,0.196828,1.55816,1.51646,1.46904,1.41693,0.04,-6.36675,-6.63655,-6.64289,0.00633478,-13.478,84,366.635
1775545534477,591,1,0.0217377,0.209775,1.51992,1.47781,1.43054,1.37909,0.04,-6.63655,-6.94888,-6.95625,0.00736618,-14.702,82,368.003
1775545534602,592,1,0.0209948,0.218539,1.43831,1.39919,1.35576,1.30884,0.04,-6.94888,-7.14592,-7.14969,0.00377178,-15.5158,81,368.669
1775545534715,593,1,0.019053,0.238193,1.34576,1.30857,1.26802,1.22478,0.04,-7.14592,-7.55659,-7.56152,0.00493574,-17.32,80,370.475
1775545534829,594,1,0.0188576,0.248878,1.28772,1.25219,1.2138,1.17312,0.04,-7.55659,-7.8403,-7.84434,0.00404882,-18.6552,78,372.173
1775545534938,595,1,0.015881,0.268388,1.1412,1.11115,1.07922,1.04577,0.04,-7.8403,-8.18286,-8.186,0.00313663,-20.3686,77,373.513
1775545535055,596,1,0.0153491,0.277139,1.06964,1.04239,1.01362,0.983625,0.04,-8.18286,-8.39282,-8.39548,0.00265503,-21.4755,76,375.451
1775545535158,597,1,0.0151688,0.283465,1.04022,1.01384,0.986088,0.95724,0.04,-8.39282,-8.55565,-8.5588,0.00314713,-22.3643,75,376.508
